name,price,description,link
Men's UA Bandit Trail 3 Running Shoes,80.97 - 100,"Specially built for trail running, with crazy cushioning, traction that grips even muddy terrain, and the extra protection trail runners need to keep going., Lightweight, engineered two-toned mesh upper construction for increased ventilation,Strategic overlays for added durability & protection in high-abrasion areas,Molded sockliner forms to the foot, eliminating slippage & providing ideal underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable outsole with technical trail lugs for ultimate traction when going up & down the trails,Regular,Style #: 3028371,Offset: 8mm,Lace Type: Standard Tie,Imported",https://www.underarmour.ca/en-ca/p/running/mens_ua_bandit_trail_3_running_shoes/3028371.html?dwvar_3028371_color=101
Men's UA Micro G® Strikefast Mid Tactical Shoes,140,"Built for the toughest trails, to give you stability, traction, and comfort from shock-absorbing Micro G® to extra room for your toes to flex and spread., Lightweight, breathable synthetic upper with abrasion-resistant PU for added durability where you need it,Updated build provides extra room for toes to spread out, for all-day comfort & quick movements,Mid top design for added ankle support & coverage,Front & back pull loops for easier on/off,Die-cut, full-length EVA footbed provides ideal underfoot comfort​,Ultralight Micro G® foam midsole for all-day comfort,Oil- & slip-resistant high-traction rubber lug outsole for enhanced grip on a variety of surfaces,Regular,Style #: 3025575,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/military_and_tactical_boots/mens_ua_micro_g_strikefast_mid_tactical_shoes/3025575.html?dwvar_3025575_color=201
Unisex Curry 3Z 24 Basketball Shoes,105,"These are the shoes you're going to go back to again and again, all season long. A durable rubber outsole, leather overlays, and lock-down webbed lacing make them tough enough to keep up with every cut, drag, and drive., Durable leather upper with mesh inserts provides the perfect combination of comfort & performance,Internal midfoot shank adds stability to every move,UA Micro G® midsole provides a responsive feel underfoot & complete control on the court,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3027626,Weight: 13.3 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/curry_brand_shoes_and_gear/unisex_curry_3z_24_basketball_shoes/3027626.html?dwvar_3027626_color=101
Unisex Curry 3Z 24 Basketball Shoes,105,"These are the shoes you're going to go back to again and again, all season long. A durable rubber outsole, leather overlays, and lock-down webbed lacing make them tough enough to keep up with every cut, drag, and drive., Durable leather upper with mesh inserts provides the perfect combination of comfort & performance,Internal midfoot shank adds stability to every move,UA Micro G® midsole provides a responsive feel underfoot & complete control on the court,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3027626,Weight: 13.3 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/curry_brand_shoes_and_gear/unisex_curry_3z_24_basketball_shoes/3027626.html?dwvar_3027626_color=400
Unisex Curry 3Z 24 Basketball Shoes,105,"These are the shoes you're going to go back to again and again, all season long. A durable rubber outsole, leather overlays, and lock-down webbed lacing make them tough enough to keep up with every cut, drag, and drive., Durable leather upper with mesh inserts provides the perfect combination of comfort & performance,Internal midfoot shank adds stability to every move,UA Micro G® midsole provides a responsive feel underfoot & complete control on the court,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3027626,Weight: 13.3 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/curry_brand_shoes_and_gear/unisex_curry_3z_24_basketball_shoes/3027626.html?dwvar_3027626_color=001
Men's UA Stellar G2 Wide (2E) Tactical Boots,130,"We upgraded the outsole of our popular UA Tactical Stellar to be slip-resistant so the elements won't get in the way. It's also more breathable and keeps your feet feeling fresher during the longest shifts., Light & breathable textile upper​ with full-grain, polishable leather forefoot for durable protection​,Front & back pull loops for easier on/off,Die-cut, full-length EVA footbed provides ideal underfoot comfort​,Molded EVA midsole cushioning with reinforced TPU shank for protection & support,Slip-resistant, high-traction rubber lug outsole for enhanced grip on a variety of surfaces,Wide,Style #: 3024948,Height: 8"",Weight:​ 17.7 oz.,Lace type: Standard tie,Imported,2E Sizing built to better fit wide feet",https://www.underarmour.ca/en-ca/p/military_and_tactical_boots/mens_ua_stellar_g2_wide_2e_tactical_boots/3024948.html?dwvar_3024948_color=001
Men's UA Micro G® Strikefast Mid Tactical Shoes,140,"Built for the toughest trails, to give you stability, traction, and comfort from shock-absorbing Micro G® to extra room for your toes to flex and spread., Lightweight, breathable synthetic upper with abrasion-resistant PU for added durability where you need it,Updated build provides extra room for toes to spread out, for all-day comfort & quick movements,Mid top design for added ankle support & coverage,Front & back pull loops for easier on/off,Die-cut, full-length EVA footbed provides ideal underfoot comfort​,Ultralight Micro G® foam midsole for all-day comfort,Oil- & slip-resistant high-traction rubber lug outsole for enhanced grip on a variety of surfaces,Regular,Style #: 3025575,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/military_and_tactical_boots/mens_ua_micro_g_strikefast_mid_tactical_shoes/3025575.html?dwvar_3025575_color=001
Men's UA Drive Pro Golf Shoes,215,"The new UA Drive Pro golf shoes are biomechanically engineered, and lab tested, to provide the traction, and diagonal and lateral support your feet need to unlock the power of your natural swing., UA Swing Support System (S3) provides smarter traction, dual-foam cushioning & lockdown lacing,Swing Support Strap combines with reinforcement in the upper to provide biomechanically correct lock-in,Energy-returning UA HOVR™ foam + supportive Charged Cushioning® guides natural motion of the foot in a golf swing,New UA S3 spikes—designed with Softspikes® & a golf biomechanist—for game-changing directional traction,Outsole has strategic flex grooves, secondary traction & TPU up the side for added support at impact,Updated fit with more room at the ball of the foot for improved comfort & stability,Breathable, supportive engineered microfiber upper & full waterproof membrane with 1-year warranty,Molded sockliner for enhanced fit & comfort,Regular,Style #: 3026918,1 year waterproof warranty,Weight: 12.5 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/golf/mens_ua_drive_pro_golf_shoes/3026918.html?dwvar_3026918_color=101
Men's UA Charged Revitalize Running Shoes,85,"Charged Cushioning® was engineered to protect against impact, feel soft, and still be responsive., Lightweight, heathered textile upper is breathable & durable,Deluxe comfort system sockliner molds to your foot for ultimate underfoot comfort,Charged Cushioning® midsole is responsive & durable for optimal energy-return & all-day comfort,Durable rubber outsole with strategic pattern for traction & flexibility where you need it,Regular,Style #: 3026679,Offset: 8mm,Weight: 11.1 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need flexibility, cushioning & versatility",https://www.underarmour.ca/en-ca/p/sportswear/mens_ua_charged_revitalize_running_shoes/3026679.html?dwvar_3026679_color=002
Men's UA Leadoff Low RM 3.0 Baseball Cleats,50,"Step up to the plate in the most comfortable cleats in the ballpark. They've got a soft, padded collar, the right amount of cushioning, and cleats that give you optimum traction without any underfoot pressure., Synthetic upper is lightweight & durable,Padded collar & heel construction for ultimate step-in comfort,Full-length EVA midsole cushioning that evenly distributes cleat pressure underfoot for added comfort,Rubber molded cleats provide optimal traction & durability on all field surfaces,Regular,Style #: 3027447,Weight: 12.3 oz.,Imported",https://www.underarmour.ca/en-ca/p/baseball/mens_ua_leadoff_low_rm_3.0_baseball_cleats/3027447.html?dwvar_3027447_color=001
Men's UA Drive Pro Golf Shoes,215,"The new UA Drive Pro golf shoes are biomechanically engineered, and lab tested, to provide the traction, and diagonal and lateral support your feet need to unlock the power of your natural swing., UA Swing Support System (S3) provides smarter traction, dual-foam cushioning & lockdown lacing,Swing Support Strap combines with reinforcement in the upper to provide biomechanically correct lock-in,Energy-returning UA HOVR™ foam + supportive Charged Cushioning® guides natural motion of the foot in a golf swing,New UA S3 spikes—designed with Softspikes® & a golf biomechanist—for game-changing directional traction,Outsole has strategic flex grooves, secondary traction & TPU up the side for added support at impact,Updated fit with more room at the ball of the foot for improved comfort & stability,Breathable, supportive engineered microfiber upper & full waterproof membrane with 1-year warranty,Molded sockliner for enhanced fit & comfort,Regular,Style #: 3026918,1 year waterproof warranty,Weight: 12.5 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/golf/mens_ua_drive_pro_golf_shoes/3026918.html?dwvar_3026918_color=002
Men's UA Drive Pro Golf Shoes,215,"The new UA Drive Pro golf shoes are biomechanically engineered, and lab tested, to provide the traction, and diagonal and lateral support your feet need to unlock the power of your natural swing., UA Swing Support System (S3) provides smarter traction, dual-foam cushioning & lockdown lacing,Swing Support Strap combines with reinforcement in the upper to provide biomechanically correct lock-in,Energy-returning UA HOVR™ foam + supportive Charged Cushioning® guides natural motion of the foot in a golf swing,New UA S3 spikes—designed with Softspikes® & a golf biomechanist—for game-changing directional traction,Outsole has strategic flex grooves, secondary traction & TPU up the side for added support at impact,Updated fit with more room at the ball of the foot for improved comfort & stability,Breathable, supportive engineered microfiber upper & full waterproof membrane with 1-year warranty,Molded sockliner for enhanced fit & comfort,Regular,Style #: 3026918,1 year waterproof warranty,Weight: 12.5 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/golf/mens_ua_drive_pro_golf_shoes/3026918.html?dwvar_3026918_color=100
Men's UA Rogue 4 Running Shoes,98.97 - 105,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Full-length engineered mesh upper for lightweight breathability & a close-to-foot feel,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole provides all day comfort with responsiveness & durability,Durable rubber outsole provides traction & durability with flexibility where you need it for toe-off,Regular,Style #: 3026998,Offset: 8mm,Weight: 9.35 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_rogue_4_running_shoes/3026998.html?dwvar_3026998_color=102
Men's UA Rogue 4 Running Shoes,98.97 - 105,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Full-length engineered mesh upper for lightweight breathability & a close-to-foot feel,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole provides all day comfort with responsiveness & durability,Durable rubber outsole provides traction & durability with flexibility where you need it for toe-off,Regular,Style #: 3026998,Offset: 8mm,Weight: 9.35 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_rogue_4_running_shoes/3026998.html?dwvar_3026998_color=002
Men's UA Rogue 4 Running Shoes,98.97 - 105,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Full-length engineered mesh upper for lightweight breathability & a close-to-foot feel,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole provides all day comfort with responsiveness & durability,Durable rubber outsole provides traction & durability with flexibility where you need it for toe-off,Regular,Style #: 3026998,Offset: 8mm,Weight: 9.35 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_rogue_4_running_shoes/3026998.html?dwvar_3026998_color=001
"Men's UA Stellar G2 6"" Tactical Boots",84.97 - 110,"We upgraded the outsole of our popular UA Tactical Stellar to be slip-resistant so the elements won't get in the way. It's also more breathable and keeps your feet feeling fresher during the longest shifts., Light & breathable textile upper​ with full-grain, polishable leather forefoot for durable protection​,Front & back pull loops for easier on/off,Molded EVA midsole cushioning with reinforced TPU shank for protection & support,Oil- & slip-resistant high-traction rubber lug outsole for enhanced grip on a variety of surfaces,Regular,Style #: 3025578,Height: 6"",Weight:​ 17.7 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/military_and_tactical_boots/mens_ua_stellar_g2_6_tactical_boots/3025578.html?dwvar_3025578_color=200
Men's UA Rogue 4 Running Shoes,98.97 - 105,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Full-length engineered mesh upper for lightweight breathability & a close-to-foot feel,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole provides all day comfort with responsiveness & durability,Durable rubber outsole provides traction & durability with flexibility where you need it for toe-off,Regular,Style #: 3026998,Offset: 8mm,Weight: 9.35 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_rogue_4_running_shoes/3026998.html?dwvar_3026998_color=003
Men's UA Rogue 4 Running Shoes,98.97 - 105,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Full-length engineered mesh upper for lightweight breathability & a close-to-foot feel,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole provides all day comfort with responsiveness & durability,Durable rubber outsole provides traction & durability with flexibility where you need it for toe-off,Regular,Style #: 3026998,Offset: 8mm,Weight: 9.35 oz.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_rogue_4_running_shoes/3026998.html?dwvar_3026998_color=100
Men's UA Blur 2 MC Suede Football Cleats,150,"Inspired by track spikes, the UA Blur is one of the fastest cleats on the field. It's unique build and flexible design helps you find that extra gear, so you can dominate every inch of the field., Low-top with light textile upper & suede-like comfort for superior stability & breathability,Knit collar for a sock-like fit & added comfort,More secure heel pocket for added comfort & lockdown,High-rebound Perf X insole provides optimal shock absorption & comfort,Track spike-inspired plate with propulsion spine & aggressive perimeter traction for ultimate speed,Regular,Style #: 3027978,Weight: 9.9 oz.,Imported",https://www.underarmour.ca/en-ca/p/football/mens_ua_blur_2_mc_suede_football_cleats/3027978.html?dwvar_3027978_color=001
Men's UA Blur 2 MC Suede Football Cleats,150,"Inspired by track spikes, the UA Blur is one of the fastest cleats on the field. It's unique build and flexible design helps you find that extra gear, so you can dominate every inch of the field., Low-top with light textile upper & suede-like comfort for superior stability & breathability,Knit collar for a sock-like fit & added comfort,More secure heel pocket for added comfort & lockdown,High-rebound Perf X insole provides optimal shock absorption & comfort,Track spike-inspired plate with propulsion spine & aggressive perimeter traction for ultimate speed,Regular,Style #: 3027978,Weight: 9.9 oz.,Imported",https://www.underarmour.ca/en-ca/p/football/mens_ua_blur_2_mc_suede_football_cleats/3027978.html?dwvar_3027978_color=101
Men's UA Blur 2 MC Suede Football Cleats,150,"Inspired by track spikes, the UA Blur is one of the fastest cleats on the field. It's unique build and flexible design helps you find that extra gear, so you can dominate every inch of the field., Low-top with light textile upper & suede-like comfort for superior stability & breathability,Knit collar for a sock-like fit & added comfort,More secure heel pocket for added comfort & lockdown,High-rebound Perf X insole provides optimal shock absorption & comfort,Track spike-inspired plate with propulsion spine & aggressive perimeter traction for ultimate speed,Regular,Style #: 3027978,Weight: 9.9 oz.,Imported",https://www.underarmour.ca/en-ca/p/football/mens_ua_blur_2_mc_suede_football_cleats/3027978.html?dwvar_3027978_color=500
"Men's UA Stellar G2 6"" Tactical Boots",84.97 - 110,"We upgraded the outsole of our popular UA Tactical Stellar to be slip-resistant so the elements won't get in the way. It's also more breathable and keeps your feet feeling fresher during the longest shifts., Light & breathable textile upper​ with full-grain, polishable leather forefoot for durable protection​,Front & back pull loops for easier on/off,Molded EVA midsole cushioning with reinforced TPU shank for protection & support,Oil- & slip-resistant high-traction rubber lug outsole for enhanced grip on a variety of surfaces,Regular,Style #: 3025578,Height: 6"",Weight:​ 17.7 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/military_and_tactical_boots/mens_ua_stellar_g2_6_tactical_boots/3025578.html?dwvar_3025578_color=001
Men's UA Edge Leather Training Shoes,90,"These are built for training both in and out of the gym. Charged Cushioning® protects against impact, leather overlays give a stable fit, and the mesh upper is light and breathable., Breathable mesh upper with leather overlays for durability & stability during dynamic movements,Dual-layer Ortholite sockliner for ultimate step-in comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable full rubber outsole with strategic pattern for pivot & traction,Regular,Style #: 3028375,Weight: 13 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/training/mens_ua_edge_leather_training_shoes/3028375.html?dwvar_3028375_color=100
Men's UA Edge Leather Training Shoes,90,"These are built for training both in and out of the gym. Charged Cushioning® protects against impact, leather overlays give a stable fit, and the mesh upper is light and breathable., Breathable mesh upper with leather overlays for durability & stability during dynamic movements,Dual-layer Ortholite sockliner for ultimate step-in comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable full rubber outsole with strategic pattern for pivot & traction,Regular,Style #: 3028375,Weight: 13 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/training/mens_ua_edge_leather_training_shoes/3028375.html?dwvar_3028375_color=001
Men's UA Edge Leather Training Shoes,90,"These are built for training both in and out of the gym. Charged Cushioning® protects against impact, leather overlays give a stable fit, and the mesh upper is light and breathable., Breathable mesh upper with leather overlays for durability & stability during dynamic movements,Dual-layer Ortholite sockliner for ultimate step-in comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable full rubber outsole with strategic pattern for pivot & traction,Regular,Style #: 3028375,Weight: 13 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/training/mens_ua_edge_leather_training_shoes/3028375.html?dwvar_3028375_color=104
Men's UA Stellar G2 Waterproof Zip Tactical Boots,150,"We upgraded the outsole of our popular UA Tactical Stellar to be slip-resistant so the elements won't get in the way. It's also more breathable and keeps your feet feeling fresher during the longest shifts., Light & breathable textile upper ​ with full-grain, polishable leather forefoot for durable protection​,Waterproof boot liner for added shield from the elements,Medial side zip & pull loops on heel & tongue for easy on/off,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Molded EVA midsole cushioning with reinforced TPU shank for protection & support,Slip-resistant, high-traction rubber lug outsole for enhanced grip on a variety of surfaces,Regular,Style #: 3026739,Height: 8"",Weight:​ 17.7 oz.,Lace type: Standard tie,Imported,Machine wash cold with like colors,Use only non-chlorine bleach when needed,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/military_and_tactical_boots/mens_ua_stellar_g2_waterproof_zip_tactical_boots/3026739.html?dwvar_3026739_color=001
Men's UA Charged Pursuit 3 Wide (4E) Running Shoes,70.97 - 95,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Performance mesh upper for lightweight breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Deluxe foam sockliner molds to your foot for added underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable outsole pattern for flex & traction,Wide,Style #: 3025801,Offset: 8mm,Weight: 10 oz.,Lace type: Standard tie,Imported,4E Sizing built to better fit athletes with extra wide feet,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_charged_pursuit_3_wide_4e_running_shoes/3025801.html?dwvar_3025801_color=002
Men's UA Charged Pursuit 3 Wide (4E) Running Shoes,70.97 - 95,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Performance mesh upper for lightweight breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Deluxe foam sockliner molds to your foot for added underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable outsole pattern for flex & traction,Wide,Style #: 3025801,Offset: 8mm,Weight: 10 oz.,Lace type: Standard tie,Imported,4E Sizing built to better fit athletes with extra wide feet,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_charged_pursuit_3_wide_4e_running_shoes/3025801.html?dwvar_3025801_color=200
Men's UA Charged Pursuit 3 Wide (4E) Running Shoes,70.97 - 95,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Performance mesh upper for lightweight breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Deluxe foam sockliner molds to your foot for added underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable outsole pattern for flex & traction,Wide,Style #: 3025801,Offset: 8mm,Weight: 10 oz.,Lace type: Standard tie,Imported,4E Sizing built to better fit athletes with extra wide feet,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/mens_ua_charged_pursuit_3_wide_4e_running_shoes/3025801.html?dwvar_3025801_color=001
Men's UA Spotlight 4 MC Football Cleats,165,"The UA Spotlight was built for players with moves on top of moves. The Clone upper adapts to your foot and locks you in so you can start, stop, and cut faster., UA CLONE upper provides a truly customized fit, no matter your foot shape,An internal layer of flexible, auxetic material molds around the foot for a custom, precise, glove-like fit & feel,Anatomical 3D-bootie collar for ultimate comfort & superior ankle lockdown,SuperFoam insole forms to the shape of your foot for better fit & shock-absorption,Bladed & conical molded studs for optimal multidirectional traction,Regular,Style #: 3027977,Weight:,Imported",https://www.underarmour.ca/en-ca/p/football/mens_ua_spotlight_4_mc_football_cleats/3027977.html?dwvar_3027977_color=400
Men's UA Spotlight 4 MC Football Cleats,165,"The UA Spotlight was built for players with moves on top of moves. The Clone upper adapts to your foot and locks you in so you can start, stop, and cut faster., UA CLONE upper provides a truly customized fit, no matter your foot shape,An internal layer of flexible, auxetic material molds around the foot for a custom, precise, glove-like fit & feel,Anatomical 3D-bootie collar for ultimate comfort & superior ankle lockdown,SuperFoam insole forms to the shape of your foot for better fit & shock-absorption,Bladed & conical molded studs for optimal multidirectional traction,Regular,Style #: 3027977,Weight:,Imported",https://www.underarmour.ca/en-ca/p/football/mens_ua_spotlight_4_mc_football_cleats/3027977.html?dwvar_3027977_color=100
Men's UA Spotlight 4 MC Football Cleats,165,"The UA Spotlight was built for players with moves on top of moves. The Clone upper adapts to your foot and locks you in so you can start, stop, and cut faster., UA CLONE upper provides a truly customized fit, no matter your foot shape,An internal layer of flexible, auxetic material molds around the foot for a custom, precise, glove-like fit & feel,Anatomical 3D-bootie collar for ultimate comfort & superior ankle lockdown,SuperFoam insole forms to the shape of your foot for better fit & shock-absorption,Bladed & conical molded studs for optimal multidirectional traction,Regular,Style #: 3027977,Weight:,Imported",https://www.underarmour.ca/en-ca/p/football/mens_ua_spotlight_4_mc_football_cleats/3027977.html?dwvar_3027977_color=001
Unisex UA Phantom 4 Day Of The Dead Shoes,160,"With the comfort and durability of a technical performance shoe plus the clean look and feel of a street sneaker, UA Phantom 4 is the ultimate outfit finisher., Molded, soft & structured material for comfort inside & out,Knit collar for a sock-like fit & feel & exceptional step-in comfort,Sleek TPU heel counter & heel pull for easy on/off,Plush, molded sockliner for enhanced comfort,Extra-springy UA HOVR™+ cushioning reduces impact, returns energy & helps propel you forward,Rubber outsole for added traction & durability,Regular,Style #: 3027669,Removable sockliner,Weight: 11.146 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/sportswear/unisex_ua_phantom_4_day_of_the_dead_shoes/3027669.html?dwvar_3027669_color=001
Men's UA Charged Edge Wide (4E) Training Shoes,74.97 - 90,"These are built for training both in and out of the gym. Charged Cushioning® protects against impact, leather overlays give a stable fit, and the mesh upper is light and breathable., Breathable mesh upper with leather & synthetic overlays for durability & stability during dynamic movements,Dual-layer Ortholite sockliner for ultimate step-in comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,Durable full rubber outsole with strategic pattern for pivot & traction,Wide,Style #: 3026860,Weight: 12.6 oz.,Offset: 8 mm,Lace type: Standard tie,Imported,4E Sizing built to better fit athletes with extra wide feet",https://www.underarmour.ca/en-ca/p/training/mens_ua_charged_edge_wide_4e_training_shoes/3026860.html?dwvar_3026860_color=003
Men's Project Rock 7 Training Shoes,190,"Put to the test by The Rock himself. With the ultra-precise fit of a UA Clone upper, responsive UA HOVR™ cushioning and UA TriBase™ to maximizes ground contact, the PR7 is built to help you push beyond your limits., UA Clone upper provides an ultra-precise fit that expands & contracts for seamless comfort & support,One piece tongue & upper construction allows for a seamless & one-of-a-kind fit,Plush foam on the inside of the collar for max comfort & perforations on the tongue & upper for breathability,External, molded TPU heel counter helps stabilize & lockdown the heel to enable mobility in the forefoot,Responsive UA HOVR™ cushioning reduces impact, returns energy & helps propel you forward,Strategic perforations within the UA HOVR™ foam for a more lightweight feel,UA TriBase™ maximizes ground contact, promotes natural motion & provides flexibility to grip during lifts,Durable outsole rubber with toe cap wraps up for support & protection through planks & other HIIT training,Regular,Style #: 3027600,Offset: 6mm,Weight: 12.5 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/training/mens_project_rock_7_training_shoes/3027600.html?dwvar_3027600_color=001
Men's Project Rock 7 Training Shoes,190,"Put to the test by The Rock himself. With the ultra-precise fit of a UA Clone upper, responsive UA HOVR™ cushioning and UA TriBase™ to maximizes ground contact, the PR7 is built to help you push beyond your limits., UA Clone upper provides an ultra-precise fit that expands & contracts for seamless comfort & support,One piece tongue & upper construction allows for a seamless & one-of-a-kind fit,Plush foam on the inside of the collar for max comfort & perforations on the tongue & upper for breathability,External, molded TPU heel counter helps stabilize & lockdown the heel to enable mobility in the forefoot,Responsive UA HOVR™ cushioning reduces impact, returns energy & helps propel you forward,Strategic perforations within the UA HOVR™ foam for a more lightweight feel,UA TriBase™ maximizes ground contact, promotes natural motion & provides flexibility to grip during lifts,Durable outsole rubber with toe cap wraps up for support & protection through planks & other HIIT training,Regular,Style #: 3027600,Offset: 6mm,Weight: 12.5 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/training/mens_project_rock_7_training_shoes/3027600.html?dwvar_3027600_color=003
Men's Project Rock 7 Training Shoes,190,"Put to the test by The Rock himself. With the ultra-precise fit of a UA Clone upper, responsive UA HOVR™ cushioning and UA TriBase™ to maximizes ground contact, the PR7 is built to help you push beyond your limits., UA Clone upper provides an ultra-precise fit that expands & contracts for seamless comfort & support,One piece tongue & upper construction allows for a seamless & one-of-a-kind fit,Plush foam on the inside of the collar for max comfort & perforations on the tongue & upper for breathability,External, molded TPU heel counter helps stabilize & lockdown the heel to enable mobility in the forefoot,Responsive UA HOVR™ cushioning reduces impact, returns energy & helps propel you forward,Strategic perforations within the UA HOVR™ foam for a more lightweight feel,UA TriBase™ maximizes ground contact, promotes natural motion & provides flexibility to grip during lifts,Durable outsole rubber with toe cap wraps up for support & protection through planks & other HIIT training,Regular,Style #: 3027600,Offset: 6mm,Weight: 12.5 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/training/mens_project_rock_7_training_shoes/3027600.html?dwvar_3027600_color=101
Men's UA Leadoff Mid 3.0 Baseball Cleats,55,"Step up to the plate in the most comfortable cleats in the ballpark. They've got a soft, padded collar, the right amount of cushioning, and cleats that give you optimum traction without any underfoot pressure., Synthetic upper is lightweight & durable,Padded collar & heel construction for ultimate step-in comfort,Mid-top design for added ankle support,Full-length EVA midsole cushioning that evenly distributes cleat pressure underfoot for added comfort,Rubber molded cleats provide optimal traction & durability on all field surfaces,Regular,Style #: 3027446,Weight: 12.45 oz.,Imported",https://www.underarmour.ca/en-ca/p/baseball/mens_ua_leadoff_mid_3.0_baseball_cleats/3027446.html?dwvar_3027446_color=001
